label,discription
fraud,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only
fraud,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend
normal,Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.
normal,Yes but I don't care cause I know its there!
normal,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine ""KUDI""yarasu dhina vaazhthukkal. .."
normal,Mon okie lor... Haha
normal,Sitting ard nothing to do lor. U leh busy w work?
normal,Its  &lt
normal,Sorry. || mail? || 
normal,Ya just telling abt tht incident..
normal,Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am
normal,Ugh just got outta class
normal,Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating
normal,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.
normal,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.
normal,Ok. I.ll do you right later.
normal,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8
normal,Have your lunch and come quickly and open the door:)
fraud,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net
normal,I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love
normal,K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2
fraud,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com
normal,i am seeking a lady in the street and a freak in the sheets. Is that you?
normal,My phone
normal,Haha figures
normal,Actually fuck that
fraud,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only
normal,yay! finally lol. i missed our cinema trip last week :-(
normal,All day working day:)except saturday and sunday..
normal,aathi..where are you dear..
normal,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp
normal,I think I‘m waiting for the same bus! Inform me when you get there
normal,You getting back any time soon?
normal,
normal,Night has ended for another day
normal,I can probably come by
normal,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt
normal,I can ask around but there's not a lot in terms of mids up here
normal,Be sure to check your yahoo email. We sent photos yesterday
normal,What was she looking for?
normal,Wherre's my boytoy ? :-(
fraud,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow
normal,Hello
normal,Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt
normal,No:-)i got rumour that you going to buy apartment in chennai:-)
normal,Yeah
normal,Change windows logoff sound..
normal,Still i have not checked it da. . .
normal,I'm also came to room.
normal,Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...  
normal,Ok.
normal,I will reach office around  &lt
normal,Cool
fraud,You are being contacted by our dating service by someone you know! To find out who it is
fraud,Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable
normal,Happy birthday... May u find ur prince charming soon n dun work too hard...
normal,Oh
normal,You said to me before i went back to bed that you can't sleep for anything.
normal,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX.
normal,says the  &lt
normal,I will come to ur home now
normal,Free any day but i finish at 6 on mon n thurs...
normal,Will you be here for food
normal,life alle mone
normal,Nite...
normal,"Two fundamentals of cool life: ""Walk"
normal,Camera quite good
normal,Hi Petey!noim ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x
normal,I just saw ron burgundy captaining a party boat so yeah
normal,I'm serious. You are in the money base
normal,Already one guy loving you:-.
normal,Staff of placement training in Amrita college.
normal,I always chat with you. In fact i need money can you raise me?
normal,I'm job profile seems like bpo..
normal,Well
normal,So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in
normal,Are you willing to go for apps class.
normal,Hanging out with my brother and his family
normal,No it will reach by 9 only. She telling she will be there. I dont know
normal,Hey... are you going to quit soon? Xuhui and i working till end of the month 
normal,Im sorry bout last nite it wasnt ur fault it was me
normal,Try neva mate!!
normal,Yeah that'd pretty much be the best case scenario
normal,I not free today i haf 2 pick my parents up tonite...
normal,"HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY, HAD A COOL NYTHO, TX 4 FONIN HON, CALL 2MWEN IM BK FRMCLOUD 9! J X"
normal,Should i send you naughty pix? :)
fraud,You are a £1000 winner or Guaranteed Caller Prize
fraud,Xmas & New Years Eve tickets are now on sale from the club
normal,Tyler (getting an 8th) has to leave not long after 9
normal,Prepare to be pounded every night...
normal,Actually
normal,Sorry
normal,Good evening! How are you?
normal,I'm at home. Please call
normal,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...
normal,Mmmmm ... It was sooooo good to wake to your words this morning
normal,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.
normal,What happen dear. Why you silent. I am tensed
normal,I'll get there at 3
normal,If you are not coughing then its nothing
normal,Ü come lt 25 n pass to me lar
normal,I'm e person who's doing e sms survey...
normal,Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow
normal,Thank You meet you monday
normal,SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK MORROW. C U THIS WK? WHO WAS THE MSG 4?  RANDOM!
fraud,Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. 
normal,"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but"
normal,I got like $ &lt
normal,Dad wanted to talk about the apartment so I got a late start
normal,I love you both too :-)
normal,Lol u still feeling sick?
normal,Din i tell u jus now 420
normal,am up to my eyes in philosophy
fraud,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.
normal,Ok lor. I'm in town now lei.
normal,I had it already..sabarish asked me to go..
normal,No da. . Vijay going to talk in jaya tv
fraud,URGENT! We are trying to contact U Todays draw shows that you have won a £800 prize GUARANTEED. 
normal,Lol I know! Hey someone did a great inpersonation of flea on the forums. I love it!
fraud,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX
normal,Still chance there. If you search hard you will get it..let have a try :
normal,Do you always celebrate NY's with your family ?
normal,We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife
normal,Its ok..come to my home it vl nice to meet and v can chat..
fraud,Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + £200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com
normal,Sent me de webadres for geting salary slip
normal,She's fine. Sends her greetings
fraud,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg
normal,But you dint in touch with me.
normal,Yup
fraud,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
normal,Yeah sure I'll leave in a min
normal,And do you have any one that can teach me how to ship cars.
normal,The sign of maturity is not when we start saying big things.. But actually it is
normal,Yeah confirmed for you staying at  that weekend
normal,They said ü dun haf passport or smth like dat.. Or ü juz send to my email account..  
normal,Multiply the numbers independently and count decimal points then
normal,Have a lovely night and when you wake up to see this message
normal,Ard 4 lor...
normal,You are right. Meanwhile how's project twins comin up
normal,I sent your maga that money yesterday oh.
normal,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp
fraud,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 
normal,Our ride equally uneventful - not too many of those pesky cyclists around at that time of night 
normal,If you were/are free i can give. Otherwise nalla adi entey nattil kittum
normal,I've sent my wife your text. After we buy them she'll tell you what to do. So just relax. We should go get them this wkend.
normal,I am in escape theatre now. . Going to watch KAVALAN in a few minutes
normal,How much would it cost to hire a hitman
normal,I anything lor...
normal,Sorry
fraud,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705
normal,Huh but i cant go 2 ur house empty handed right?
normal,Good morning princess! Happy New Year!
fraud,Congratulations YOU'VE Won. You're a Winner in our August £1000 Prize Draw.
normal,Aight
normal,Then wat r u doing now? Busy wif work?
normal,I know you mood off today
normal,Jay told me already
normal,Cps is causing the outages to conserve energy.
normal,I'm not sure
normal,Hey morning what you come to ask:-) pa...
normal,Jordan got voted out last nite!
normal,That means you got an A in epi
normal,I have no idea where you are
normal,Pls come quick cant bare this.
normal,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt
normal,Call me. I m unable to cal. Lets meet bhaskar
normal,No. I.ll meet you in the library
normal,K
normal,Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.
normal,Ok c ü then.
normal,I enjoy watching and playing football and basketball. Anything outdoors. And you?
normal,Can you please ask macho what his price range is
normal,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.
normal,Hey check it da. I have listed da.
normal,I meant as an apology from me for texting you to get me drugs at  &lt
normal,That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.
